type	taxid
artificial_sequences	477461
artificial_sequences	477462
artificial_sequences	477463
artificial_sequences	477464
artificial_sequences	477465
artificial_sequences	477466
artificial_sequences	477467
artificial_sequences	477468
artificial_sequences	477469
artificial_sequences	477470
artificial_sequences	477471
artificial_sequences	477472
artificial_sequences	477838
artificial_sequences	477839
artificial_sequences	477840
artificial_sequences	477927
artificial_sequences	477956
artificial_sequences	477957
artificial_sequences	477958
artificial_sequences	477959
artificial_sequences	477960
artificial_sequences	477961
artificial_sequences	477962
artificial_sequences	477963
artificial_sequences	477964
artificial_sequences	477965
artificial_sequences	477966
artificial_sequences	478044
artificial_sequences	478548
artificial_sequences	478686
artificial_sequences	478687
artificial_sequences	478688
artificial_sequences	478689
artificial_sequences	478690
artificial_sequences	478691
artificial_sequences	478692
artificial_sequences	478693
artificial_sequences	478694
artificial_sequences	478695
artificial_sequences	478696
artificial_sequences	478697
artificial_sequences	478810
artificial_sequences	478821
artificial_sequences	478822
artificial_sequences	478823
artificial_sequences	478824
artificial_sequences	480135
artificial_sequences	480136
artificial_sequences	480137
artificial_sequences	480178
artificial_sequences	481005
artificial_sequences	481136
artificial_sequences	481451
artificial_sequences	481452
artificial_sequences	481464
artificial_sequences	481530
artificial_sequences	481784
artificial_sequences	481785
artificial_sequences	481786
artificial_sequences	481787
artificial_sequences	481806
artificial_sequences	481807
artificial_sequences	481808
artificial_sequences	481809
artificial_sequences	481810
artificial_sequences	481817
artificial_sequences	481818
artificial_sequences	482015
artificial_sequences	482345
artificial_sequences	482346
artificial_sequences	482958
artificial_sequences	482959
artificial_sequences	482960
artificial_sequences	482961
artificial_sequences	482962
artificial_sequences	482963
artificial_sequences	482964
artificial_sequences	482965
artificial_sequences	482966
artificial_sequences	483250
artificial_sequences	483254
artificial_sequences	483438
artificial_sequences	483439
artificial_sequences	483440
artificial_sequences	483530
artificial_sequences	485101
artificial_sequences	485102
artificial_sequences	485103
artificial_sequences	485189
artificial_sequences	485209
artificial_sequences	485260
artificial_sequences	485261
artificial_sequences	485262
artificial_sequences	485263
artificial_sequences	485337
artificial_sequences	485428
artificial_sequences	485429
artificial_sequences	486784
artificial_sequences	487153
artificial_sequences	487421
artificial_sequences	487422
artificial_sequences	487423
artificial_sequences	487424
artificial_sequences	487425
artificial_sequences	487657
artificial_sequences	488126
artificial_sequences	488127
artificial_sequences	488338
artificial_sequences	488339
artificial_sequences	488448
artificial_sequences	488449
artificial_sequences	489442
artificial_sequences	489747
artificial_sequences	490052
artificial_sequences	490101
artificial_sequences	490102
artificial_sequences	490118
artificial_sequences	490119
artificial_sequences	490120
artificial_sequences	490121
artificial_sequences	490122
artificial_sequences	490123
artificial_sequences	490160
artificial_sequences	490161
artificial_sequences	490502
artificial_sequences	490503
artificial_sequences	490504
artificial_sequences	490505
artificial_sequences	490506
artificial_sequences	490507
artificial_sequences	490508
artificial_sequences	490509
artificial_sequences	490510
artificial_sequences	490916
artificial_sequences	490917
artificial_sequences	490918
artificial_sequences	490919
artificial_sequences	490920
artificial_sequences	490921
artificial_sequences	490922
artificial_sequences	490923
artificial_sequences	490924
artificial_sequences	490925
artificial_sequences	490926
artificial_sequences	490927
artificial_sequences	491041
artificial_sequences	491042
artificial_sequences	491043
artificial_sequences	491044
artificial_sequences	491045
artificial_sequences	491082
artificial_sequences	491083
artificial_sequences	491084
artificial_sequences	491085
artificial_sequences	491854
artificial_sequences	491855
artificial_sequences	491856
artificial_sequences	491857
artificial_sequences	491858
artificial_sequences	491879
artificial_sequences	491925
artificial_sequences	492133
artificial_sequences	492499
artificial_sequences	492500
artificial_sequences	492501
artificial_sequences	495166
artificial_sequences	495167
artificial_sequences	495220
artificial_sequences	495221
artificial_sequences	495546
artificial_sequences	495547
artificial_sequences	495548
artificial_sequences	495576
artificial_sequences	496656
artificial_sequences	496657
artificial_sequences	496658
artificial_sequences	497690
artificial_sequences	498255
artificial_sequences	498256
artificial_sequences	498404
artificial_sequences	498405
artificial_sequences	498499
artificial_sequences	498500
artificial_sequences	500612
artificial_sequences	500613
artificial_sequences	501717
artificial_sequences	502052
artificial_sequences	502370
artificial_sequences	502371
artificial_sequences	504831
artificial_sequences	504896
artificial_sequences	505188
artificial_sequences	505990
artificial_sequences	505997
artificial_sequences	506624
artificial_sequences	506679
artificial_sequences	506680
artificial_sequences	506681
artificial_sequences	506682
artificial_sequences	506683
artificial_sequences	507491
artificial_sequences	507492
artificial_sequences	507493
artificial_sequences	507506
artificial_sequences	508430
artificial_sequences	508431
artificial_sequences	508432
artificial_sequences	508433
artificial_sequences	508434
artificial_sequences	508435
artificial_sequences	508436
artificial_sequences	508437
artificial_sequences	508456
artificial_sequences	508959
artificial_sequences	509634
artificial_sequences	510259
artificial_sequences	510510
artificial_sequences	510511
artificial_sequences	510512
artificial_sequences	510513
artificial_sequences	510514
artificial_sequences	510744
artificial_sequences	510745
artificial_sequences	510904
artificial_sequences	511563
artificial_sequences	511564
artificial_sequences	511565
artificial_sequences	511658
artificial_sequences	511659
artificial_sequences	512085
artificial_sequences	512086
artificial_sequences	512148
artificial_sequences	512200
artificial_sequences	512285
artificial_sequences	512274
artificial_sequences	512275
artificial_sequences	512276
artificial_sequences	512277
artificial_sequences	512278
artificial_sequences	512279
artificial_sequences	512280
artificial_sequences	512281
artificial_sequences	512282
artificial_sequences	512283
artificial_sequences	512284
artificial_sequences	512286
artificial_sequences	512389
artificial_sequences	513304
artificial_sequences	515188
artificial_sequences	515189
artificial_sequences	515307
artificial_sequences	515308
artificial_sequences	515309
artificial_sequences	515310
artificial_sequences	515311
artificial_sequences	515312
artificial_sequences	515313
artificial_sequences	515314
artificial_sequences	515315
artificial_sequences	515316
artificial_sequences	515317
artificial_sequences	517185
artificial_sequences	517186
artificial_sequences	517435
artificial_sequences	518585
artificial_sequences	519059
artificial_sequences	519087
artificial_sequences	519088
artificial_sequences	520152
artificial_sequences	520153
artificial_sequences	520154
artificial_sequences	520155
artificial_sequences	520156
artificial_sequences	520157
artificial_sequences	520158
artificial_sequences	520159
artificial_sequences	521732
artificial_sequences	521733
artificial_sequences	522283
artificial_sequences	522284
artificial_sequences	522285
artificial_sequences	522286
artificial_sequences	522287
artificial_sequences	522288
artificial_sequences	522415
artificial_sequences	523304
artificial_sequences	524038
artificial_sequences	524039
artificial_sequences	524040
artificial_sequences	524041
artificial_sequences	524042
artificial_sequences	524043
artificial_sequences	524044
artificial_sequences	524045
artificial_sequences	524046
artificial_sequences	525404
artificial_sequences	525405
artificial_sequences	526205
artificial_sequences	526206
artificial_sequences	526207
artificial_sequences	526208
artificial_sequences	526520
artificial_sequences	526717
artificial_sequences	526718
artificial_sequences	526719
artificial_sequences	526720
artificial_sequences	526721
artificial_sequences	526722
artificial_sequences	526723
artificial_sequences	526724
artificial_sequences	526725
artificial_sequences	526726
artificial_sequences	527203
artificial_sequences	528210
artificial_sequences	529292
artificial_sequences	529379
artificial_sequences	529759
artificial_sequences	529760
artificial_sequences	529761
artificial_sequences	529762
artificial_sequences	529763
artificial_sequences	530757
artificial_sequences	535311
artificial_sequences	535312
artificial_sequences	535313
artificial_sequences	535314
artificial_sequences	535315
artificial_sequences	535316
artificial_sequences	537217
artificial_sequences	538400
artificial_sequences	538401
artificial_sequences	538530
artificial_sequences	538531
artificial_sequences	538532
artificial_sequences	539330
artificial_sequences	539331
artificial_sequences	539332
artificial_sequences	539333
artificial_sequences	539334
artificial_sequences	539335
artificial_sequences	539336
artificial_sequences	539337
artificial_sequences	539338
artificial_sequences	539339
artificial_sequences	539340
artificial_sequences	539341
artificial_sequences	539342
artificial_sequences	539343
artificial_sequences	539344
artificial_sequences	539345
artificial_sequences	539346
artificial_sequences	540032
artificial_sequences	540033
artificial_sequences	540034
artificial_sequences	540035
artificial_sequences	541044
artificial_sequences	542345
artificial_sequences	542831
artificial_sequences	543315
artificial_sequences	543316
artificial_sequences	543369
artificial_sequences	543370
artificial_sequences	543906
artificial_sequences	543907
artificial_sequences	543908
artificial_sequences	543909
artificial_sequences	543910
artificial_sequences	544738
artificial_sequences	544739
artificial_sequences	544740
artificial_sequences	544741
artificial_sequences	544876
artificial_sequences	544877
artificial_sequences	544878
artificial_sequences	544879
artificial_sequences	544880
artificial_sequences	544881
artificial_sequences	544882
artificial_sequences	544883
artificial_sequences	545061
artificial_sequences	545062
artificial_sequences	545063
artificial_sequences	545064
artificial_sequences	545065
artificial_sequences	545066
artificial_sequences	545067
artificial_sequences	545068
artificial_sequences	545165
artificial_sequences	545645
artificial_sequences	545646
artificial_sequences	545677
artificial_sequences	545678
artificial_sequences	546943
artificial_sequences	546944
artificial_sequences	546945
artificial_sequences	546946
artificial_sequences	547989
artificial_sequences	548910
artificial_sequences	548911
artificial_sequences	549382
artificial_sequences	549383
artificial_sequences	549404
artificial_sequences	549648
artificial_sequences	549649
artificial_sequences	549650
artificial_sequences	549651
artificial_sequences	549652
artificial_sequences	549784
artificial_sequences	549785
artificial_sequences	550439
artificial_sequences	550440
artificial_sequences	550441
artificial_sequences	550442
artificial_sequences	550443
artificial_sequences	550444
artificial_sequences	550445
artificial_sequences	551092
artificial_sequences	551093
artificial_sequences	551094
artificial_sequences	552403
artificial_sequences	552539
artificial_sequences	553144
artificial_sequences	553145
artificial_sequences	553226
artificial_sequences	553227
artificial_sequences	553236
artificial_sequences	554026
artificial_sequences	554137
artificial_sequences	554138
artificial_sequences	554139
artificial_sequences	554140
artificial_sequences	554258
artificial_sequences	554259
artificial_sequences	554284
artificial_sequences	554285
artificial_sequences	554286
artificial_sequences	554287
artificial_sequences	554288
artificial_sequences	554289
artificial_sequences	554305
artificial_sequences	554306
artificial_sequences	554307
artificial_sequences	554653
artificial_sequences	554654
artificial_sequences	554655
artificial_sequences	554656
artificial_sequences	554657
artificial_sequences	554658
artificial_sequences	554659
artificial_sequences	554660
artificial_sequences	554661
artificial_sequences	554662
artificial_sequences	554663
artificial_sequences	554664
artificial_sequences	554665
artificial_sequences	554666
artificial_sequences	554672
artificial_sequences	554673
artificial_sequences	555091
artificial_sequences	555765
artificial_sequences	555766
artificial_sequences	555767
artificial_sequences	555768
artificial_sequences	555769
artificial_sequences	555770
artificial_sequences	555771
artificial_sequences	555772
artificial_sequences	555773
artificial_sequences	555774
artificial_sequences	555775
artificial_sequences	555776
artificial_sequences	556549
artificial_sequences	556550
artificial_sequences	556551
artificial_sequences	556553
artificial_sequences	556554
artificial_sequences	559123
artificial_sequences	561109
artificial_sequences	561480
artificial_sequences	561481
artificial_sequences	562021
artificial_sequences	562022
artificial_sequences	562023
artificial_sequences	562024
artificial_sequences	562025
artificial_sequences	562026
artificial_sequences	562027
artificial_sequences	562028
artificial_sequences	562029
artificial_sequences	562030
artificial_sequences	562663
artificial_sequences	562925
artificial_sequences	562926
artificial_sequences	563039
artificial_sequences	563070
artificial_sequences	563071
artificial_sequences	563905
artificial_sequences	563906
artificial_sequences	563989
artificial_sequences	564294
artificial_sequences	565106
artificial_sequences	565107
artificial_sequences	565108
artificial_sequences	565369
artificial_sequences	565371
artificial_sequences	565982
artificial_sequences	568092
artificial_sequences	568093
artificial_sequences	568094
artificial_sequences	570119
artificial_sequences	570157
artificial_sequences	570158
artificial_sequences	570159
artificial_sequences	570160
artificial_sequences	571181
artificial_sequences	571924
artificial_sequences	571925
artificial_sequences	571926
artificial_sequences	571927
artificial_sequences	571928
artificial_sequences	571943
artificial_sequences	572047
artificial_sequences	572232
artificial_sequences	572233
artificial_sequences	572234
artificial_sequences	573375
artificial_sequences	573376
artificial_sequences	573414
artificial_sequences	574161
artificial_sequences	574360
artificial_sequences	574361
artificial_sequences	574362
artificial_sequences	574648
artificial_sequences	575198
artificial_sequences	575560
artificial_sequences	575864
artificial_sequences	576603
artificial_sequences	576977
artificial_sequences	578227
artificial_sequences	578228
artificial_sequences	579037
artificial_sequences	579038
artificial_sequences	579039
artificial_sequences	579040
artificial_sequences	580601
artificial_sequences	580602
artificial_sequences	581009
artificial_sequences	581010
artificial_sequences	581011
artificial_sequences	581110
artificial_sequences	582572
artificial_sequences	582884
artificial_sequences	583342
artificial_sequences	583343
artificial_sequences	585036
artificial_sequences	586731
artificial_sequences	586732
artificial_sequences	587353
artificial_sequences	587425
artificial_sequences	587426
artificial_sequences	587427
artificial_sequences	587428
artificial_sequences	587429
artificial_sequences	587430
artificial_sequences	588180
artificial_sequences	588564
artificial_sequences	589555
artificial_sequences	589996
artificial_sequences	590084
artificial_sequences	590159
artificial_sequences	590160
artificial_sequences	590161
artificial_sequences	590162
artificial_sequences	590163
artificial_sequences	590164
artificial_sequences	590715
artificial_sequences	590716
artificial_sequences	590717
artificial_sequences	591003
artificial_sequences	591004
artificial_sequences	591005
artificial_sequences	591006
artificial_sequences	591007
artificial_sequences	591008
artificial_sequences	591009
artificial_sequences	591010
artificial_sequences	591011
artificial_sequences	591012
artificial_sequences	591013
artificial_sequences	591014
artificial_sequences	591015
artificial_sequences	591016
artificial_sequences	591017
artificial_sequences	591018
artificial_sequences	591135
artificial_sequences	591136
artificial_sequences	591156
artificial_sequences	591844
artificial_sequences	591845
artificial_sequences	591846
artificial_sequences	592677
artificial_sequences	593111
artificial_sequences	594183
artificial_sequences	594678
artificial_sequences	595657
artificial_sequences	595658
artificial_sequences	595659
artificial_sequences	596394
artificial_sequences	596395
artificial_sequences	611770
artificial_sequences	611771
artificial_sequences	611772
artificial_sequences	611773
artificial_sequences	611774
artificial_sequences	611775
artificial_sequences	611776
artificial_sequences	617124
artificial_sequences	619285
artificial_sequences	619306
artificial_sequences	619806
artificial_sequences	620855
artificial_sequences	620856
artificial_sequences	620900
artificial_sequences	620901
artificial_sequences	622361
artificial_sequences	622362
artificial_sequences	622363
artificial_sequences	622364
artificial_sequences	622365
artificial_sequences	622697
artificial_sequences	622698
artificial_sequences	622699
artificial_sequences	624118
artificial_sequences	624119
artificial_sequences	624120
artificial_sequences	627443
artificial_sequences	627481
artificial_sequences	627612
artificial_sequences	627615
artificial_sequences	627616
artificial_sequences	627617
artificial_sequences	629243
artificial_sequences	629244
artificial_sequences	629723
artificial_sequences	630753
artificial_sequences	630957
artificial_sequences	632922
artificial_sequences	633121
artificial_sequences	633122
artificial_sequences	633123
artificial_sequences	633124
artificial_sequences	633125
artificial_sequences	633126
artificial_sequences	633127
artificial_sequences	633128
artificial_sequences	633129
artificial_sequences	633374
artificial_sequences	633375
artificial_sequences	633396
artificial_sequences	633397
artificial_sequences	633398
artificial_sequences	633399
artificial_sequences	633400
artificial_sequences	633401
artificial_sequences	633402
artificial_sequences	637678
artificial_sequences	640145
artificial_sequences	640477
artificial_sequences	640486
artificial_sequences	640638
artificial_sequences	640639
artificial_sequences	641604
artificial_sequences	642115
artificial_sequences	642116
artificial_sequences	642117
artificial_sequences	642118
artificial_sequences	642119
artificial_sequences	642120
artificial_sequences	642121
artificial_sequences	642798
artificial_sequences	643580
artificial_sequences	643581
artificial_sequences	643582
artificial_sequences	643583
artificial_sequences	643584
artificial_sequences	643585
artificial_sequences	643586
artificial_sequences	643587
artificial_sequences	643588
artificial_sequences	643589
artificial_sequences	643590
artificial_sequences	643591
artificial_sequences	643592
artificial_sequences	643593
artificial_sequences	643594
artificial_sequences	643595
artificial_sequences	643596
artificial_sequences	643597
artificial_sequences	643598
artificial_sequences	643599
artificial_sequences	643600
artificial_sequences	643601
artificial_sequences	643602
artificial_sequences	643603
artificial_sequences	644235
artificial_sequences	644562
artificial_sequences	646102
artificial_sequences	646103
artificial_sequences	646104
artificial_sequences	646105
artificial_sequences	646106
artificial_sequences	646107
artificial_sequences	646108
artificial_sequences	646109
artificial_sequences	646110
artificial_sequences	646111
artificial_sequences	646112
artificial_sequences	646113
artificial_sequences	646114
artificial_sequences	646115
artificial_sequences	646116
artificial_sequences	646117
artificial_sequences	646118
artificial_sequences	646119
artificial_sequences	646120
artificial_sequences	646121
artificial_sequences	646122
artificial_sequences	646123
artificial_sequences	646124
artificial_sequences	646125
artificial_sequences	646126
artificial_sequences	646170
artificial_sequences	646492
artificial_sequences	647627
artificial_sequences	647628
artificial_sequences	647629
artificial_sequences	647630
artificial_sequences	647631
artificial_sequences	647632
artificial_sequences	647633
artificial_sequences	647634
artificial_sequences	647635
artificial_sequences	651120
artificial_sequences	651121
artificial_sequences	651122
artificial_sequences	651123
artificial_sequences	651132
artificial_sequences	651324
artificial_sequences	651833
artificial_sequences	651834
artificial_sequences	651835
artificial_sequences	651836
artificial_sequences	651991
artificial_sequences	652016
artificial_sequences	653706
artificial_sequences	653729
artificial_sequences	653730
artificial_sequences	654368
artificial_sequences	654369
artificial_sequences	654848
artificial_sequences	655090
artificial_sequences	656014
artificial_sequences	656015
artificial_sequences	656016
artificial_sequences	656893
artificial_sequences	658855
artificial_sequences	658871
artificial_sequences	658872
artificial_sequences	658873
artificial_sequences	659256
artificial_sequences	659257
artificial_sequences	659258
artificial_sequences	659259
artificial_sequences	660569
artificial_sequences	660570
artificial_sequences	660654
artificial_sequences	661031
artificial_sequences	662771
artificial_sequences	663330
artificial_sequences	664657
artificial_sequences	664750
artificial_sequences	664751
artificial_sequences	665875
artificial_sequences	665876
artificial_sequences	665877
artificial_sequences	666388
artificial_sequences	667342
artificial_sequences	667343
artificial_sequences	667714
artificial_sequences	667715
artificial_sequences	667716
artificial_sequences	667717
artificial_sequences	667718
artificial_sequences	667719
artificial_sequences	667720
artificial_sequences	667721
artificial_sequences	667722
artificial_sequences	668993
artificial_sequences	670500
artificial_sequences	670501
artificial_sequences	670502
artificial_sequences	670503
artificial_sequences	670504
artificial_sequences	670505
artificial_sequences	670876
artificial_sequences	670877
artificial_sequences	670878
artificial_sequences	670879
artificial_sequences	670880
artificial_sequences	670881
artificial_sequences	671108
artificial_sequences	671109
artificial_sequences	671110
artificial_sequences	671111
artificial_sequences	671112
artificial_sequences	671113
artificial_sequences	671114
artificial_sequences	671115
artificial_sequences	671116
artificial_sequences	671117
artificial_sequences	671118
artificial_sequences	671119
artificial_sequences	671120
artificial_sequences	671121
artificial_sequences	671122
artificial_sequences	671123
artificial_sequences	671124
artificial_sequences	671125
artificial_sequences	671149
artificial_sequences	671150
artificial_sequences	672171
artificial_sequences	672172
artificial_sequences	672173
artificial_sequences	672192
artificial_sequences	672462
artificial_sequences	672463
artificial_sequences	672471
artificial_sequences	672595
artificial_sequences	673018
artificial_sequences	673746
artificial_sequences	673747
artificial_sequences	673748
artificial_sequences	673749
artificial_sequences	673750
artificial_sequences	674031
artificial_sequences	676518
artificial_sequences	676519
artificial_sequences	676520
artificial_sequences	676521
artificial_sequences	676522
artificial_sequences	676523
artificial_sequences	678699
artificial_sequences	678700
artificial_sequences	679108
artificial_sequences	679641
artificial_sequences	679642
artificial_sequences	679643
artificial_sequences	679644
artificial_sequences	679645
artificial_sequences	679646
artificial_sequences	679647
artificial_sequences	679648
artificial_sequences	679649
artificial_sequences	679650
artificial_sequences	679651
artificial_sequences	679652
artificial_sequences	679653
artificial_sequences	679654
artificial_sequences	679729
artificial_sequences	679730
artificial_sequences	680261
artificial_sequences	680262
artificial_sequences	680263
artificial_sequences	680432
artificial_sequences	680433
artificial_sequences	680434
artificial_sequences	680435
artificial_sequences	682185
artificial_sequences	683353
artificial_sequences	684758
artificial_sequences	684763
artificial_sequences	684764
artificial_sequences	685566
artificial_sequences	686263
artificial_sequences	686264
artificial_sequences	686265
artificial_sequences	686266
artificial_sequences	686267
artificial_sequences	686799
artificial_sequences	686937
artificial_sequences	686938
artificial_sequences	686939
artificial_sequences	686940
artificial_sequences	686941
artificial_sequences	686942
artificial_sequences	687164
artificial_sequences	687236
artificial_sequences	689201
artificial_sequences	689694
artificial_sequences	689695
artificial_sequences	689696
artificial_sequences	690568
artificial_sequences	690570
artificial_sequences	691219
artificial_sequences	691220
artificial_sequences	691827
artificial_sequences	691828
artificial_sequences	693962
artificial_sequences	693963
artificial_sequences	693964
artificial_sequences	693987
artificial_sequences	696207
artificial_sequences	696211
artificial_sequences	696371
artificial_sequences	696372
artificial_sequences	696860
artificial_sequences	698777
artificial_sequences	699025
artificial_sequences	699026
artificial_sequences	699027
artificial_sequences	699028
artificial_sequences	699029
artificial_sequences	699030
artificial_sequences	699255
artificial_sequences	699256
artificial_sequences	701247
artificial_sequences	701248
artificial_sequences	701249
artificial_sequences	701250
artificial_sequences	703541
artificial_sequences	703542
artificial_sequences	703543
artificial_sequences	703544
artificial_sequences	703545
artificial_sequences	706411
artificial_sequences	706444
artificial_sequences	706476
artificial_sequences	707558
artificial_sequences	709345
artificial_sequences	709346
artificial_sequences	709457
artificial_sequences	711394
artificial_sequences	711395
artificial_sequences	711396
artificial_sequences	711397
artificial_sequences	711398
artificial_sequences	711399
artificial_sequences	711400
artificial_sequences	711401
artificial_sequences	711402
artificial_sequences	711403
artificial_sequences	711404
artificial_sequences	711405
artificial_sequences	711406
artificial_sequences	711407
artificial_sequences	711408
artificial_sequences	711409
artificial_sequences	711410
artificial_sequences	711411
artificial_sequences	711412
artificial_sequences	711413
artificial_sequences	711414
artificial_sequences	711415
artificial_sequences	711416
artificial_sequences	711417
artificial_sequences	711418
artificial_sequences	711419
artificial_sequences	711420
artificial_sequences	711421
artificial_sequences	711422
artificial_sequences	711423
artificial_sequences	711424
artificial_sequences	711425
artificial_sequences	711426
artificial_sequences	711427
artificial_sequences	711428
artificial_sequences	711429
artificial_sequences	711430
artificial_sequences	711431
artificial_sequences	711432
artificial_sequences	711433
artificial_sequences	711434
artificial_sequences	711435
artificial_sequences	711436
artificial_sequences	711437
artificial_sequences	711438
artificial_sequences	711439
artificial_sequences	711440
artificial_sequences	711441
artificial_sequences	711442
artificial_sequences	711443
artificial_sequences	711444
artificial_sequences	711445
artificial_sequences	711446
artificial_sequences	711447
artificial_sequences	711448
artificial_sequences	711449
artificial_sequences	711450
artificial_sequences	711451
artificial_sequences	711452
artificial_sequences	711453
artificial_sequences	711454
artificial_sequences	711455
artificial_sequences	711456
artificial_sequences	711457
artificial_sequences	711458
artificial_sequences	711459
artificial_sequences	711460
artificial_sequences	711461
artificial_sequences	711462
artificial_sequences	711463
artificial_sequences	711464
artificial_sequences	711471
artificial_sequences	711472
artificial_sequences	711473
artificial_sequences	711474
artificial_sequences	711475
artificial_sequences	711476
artificial_sequences	713081
artificial_sequences	715316
artificial_sequences	715317
artificial_sequences	715318
artificial_sequences	715319
artificial_sequences	715320
artificial_sequences	715321
artificial_sequences	715476
artificial_sequences	715477
artificial_sequences	715478
artificial_sequences	715479
artificial_sequences	715907
artificial_sequences	715908
artificial_sequences	715909
artificial_sequences	715910
artificial_sequences	715911
artificial_sequences	716542
artificial_sequences	717907
artificial_sequences	717908
artificial_sequences	717930
artificial_sequences	717933
artificial_sequences	717992
artificial_sequences	717993
artificial_sequences	717994
artificial_sequences	717995
artificial_sequences	717996
artificial_sequences	717997
artificial_sequences	717998
artificial_sequences	717999
artificial_sequences	718000
artificial_sequences	718001
artificial_sequences	723905
artificial_sequences	723906
artificial_sequences	723923
artificial_sequences	741398
artificial_sequences	741399
artificial_sequences	741400
artificial_sequences	741972
artificial_sequences	742133
artificial_sequences	742134
artificial_sequences	742135
artificial_sequences	742844
artificial_sequences	743681
artificial_sequences	743778
artificial_sequences	744262
artificial_sequences	745805
artificial_sequences	745806
artificial_sequences	745807
artificial_sequences	745808
artificial_sequences	745809
artificial_sequences	745810
artificial_sequences	747266
artificial_sequences	747295
artificial_sequences	747296
artificial_sequences	747297
artificial_sequences	747298
artificial_sequences	747299
artificial_sequences	747300
artificial_sequences	747301
artificial_sequences	747347
artificial_sequences	747760
artificial_sequences	747761
artificial_sequences	748102
artificial_sequences	748432
artificial_sequences	748433
artificial_sequences	748434
artificial_sequences	748435
artificial_sequences	748436
artificial_sequences	748437
artificial_sequences	748438
artificial_sequences	748439
artificial_sequences	748440
artificial_sequences	748441
artificial_sequences	748442
artificial_sequences	748443
artificial_sequences	748448
artificial_sequences	749342
artificial_sequences	749585
artificial_sequences	751898
artificial_sequences	751899
artificial_sequences	751900
artificial_sequences	751903
artificial_sequences	752520
artificial_sequences	754001
artificial_sequences	754152
artificial_sequences	754156
artificial_sequences	754157
artificial_sequences	754158
artificial_sequences	754159
artificial_sequences	754160
artificial_sequences	754449
artificial_sequences	754452
artificial_sequences	755268
artificial_sequences	755269
artificial_sequences	755270
artificial_sequences	756227
artificial_sequences	756228
artificial_sequences	756338
artificial_sequences	756762
artificial_sequences	756763
artificial_sequences	756764
artificial_sequences	756766
artificial_sequences	756767
artificial_sequences	758734
artificial_sequences	759703
artificial_sequences	759704
artificial_sequences	759705
artificial_sequences	759706
artificial_sequences	759707
artificial_sequences	762605
artificial_sequences	762606
artificial_sequences	762607
artificial_sequences	762950
artificial_sequences	763036
artificial_sequences	763840
artificial_sequences	763841
artificial_sequences	765766
artificial_sequences	765767
artificial_sequences	765768
artificial_sequences	766747
artificial_sequences	768051
artificial_sequences	768197
artificial_sequences	768487
artificial_sequences	768488
artificial_sequences	768489
artificial_sequences	768673
artificial_sequences	791319
artificial_sequences	795389
artificial_sequences	795475
artificial_sequences	796013
artificial_sequences	796092
artificial_sequences	797065
artificial_sequences	797066
artificial_sequences	797067
artificial_sequences	797068
artificial_sequences	797069
artificial_sequences	797070
artificial_sequences	797071
artificial_sequences	797072
artificial_sequences	797073
artificial_sequences	797074
artificial_sequences	797381
artificial_sequences	797382
artificial_sequences	797383
artificial_sequences	797384
artificial_sequences	797385
artificial_sequences	797386
artificial_sequences	797387
artificial_sequences	797388
artificial_sequences	797389
artificial_sequences	797390
artificial_sequences	857738
artificial_sequences	857739
artificial_sequences	857740
artificial_sequences	858216
artificial_sequences	859791
artificial_sequences	860079
artificial_sequences	860080
artificial_sequences	861259
artificial_sequences	861260
artificial_sequences	861261
artificial_sequences	861262
artificial_sequences	861263
artificial_sequences	861264
artificial_sequences	862777
artificial_sequences	862778
artificial_sequences	862779
artificial_sequences	862780
artificial_sequences	862781
artificial_sequences	862782
artificial_sequences	862783
artificial_sequences	862784
artificial_sequences	862785
artificial_sequences	862786
artificial_sequences	862787
artificial_sequences	864707
artificial_sequences	864788
artificial_sequences	864829
artificial_sequences	866769
artificial_sequences	869456
artificial_sequences	872916
artificial_sequences	872917
artificial_sequences	872918
artificial_sequences	872919
artificial_sequences	872920
artificial_sequences	872921
artificial_sequences	872922
artificial_sequences	872923
artificial_sequences	872924
artificial_sequences	876193
artificial_sequences	878333
artificial_sequences	878539
artificial_sequences	878540
artificial_sequences	878541
artificial_sequences	878542
artificial_sequences	878543
artificial_sequences	878544
artificial_sequences	878545
artificial_sequences	879655
artificial_sequences	880076
artificial_sequences	880077
artificial_sequences	881622
artificial_sequences	881623
artificial_sequences	881624
artificial_sequences	881625
artificial_sequences	881626
artificial_sequences	881627
artificial_sequences	881639
artificial_sequences	881640
artificial_sequences	881641
artificial_sequences	881642
artificial_sequences	885263
artificial_sequences	885264
artificial_sequences	886285
artificial_sequences	886295
artificial_sequences	886296
artificial_sequences	886297
artificial_sequences	886328
artificial_sequences	886943
artificial_sequences	887276
artificial_sequences	887794
artificial_sequences	888514
artificial_sequences	888515
artificial_sequences	903396
artificial_sequences	904069
artificial_sequences	905036
artificial_sequences	905928
artificial_sequences	905929
artificial_sequences	905930
artificial_sequences	905931
artificial_sequences	905932
artificial_sequences	906967
artificial_sequences	907253
artificial_sequences	907254
artificial_sequences	907255
artificial_sequences	907256
artificial_sequences	907257
artificial_sequences	907258
artificial_sequences	907259
artificial_sequences	907584
artificial_sequences	908007
artificial_sequences	908210
artificial_sequences	908260
artificial_sequences	908463
artificial_sequences	908464
artificial_sequences	908465
artificial_sequences	908466
artificial_sequences	909661
artificial_sequences	909673
artificial_sequences	910447
artificial_sequences	910448
artificial_sequences	910449
artificial_sequences	911414
artificial_sequences	913412
